"CBSACode","CBSApop","CBSAhhi","CBSATitle","Type","CBSAhhico","CBSAhhipl","CBSAplcount","CBSAplby10000","CBSAmdpi2007","CBSApcpop","CBSApcprop","CBSAzb"
33460,3348859,0.0554180809939845,"Minneapolis-St. Paul-Bloomington, MN-WI",1,0.176120946930674,0.0277463976244519,218,0.6509679864097,11.7922879203738,946118,0.282519508883473,2.30415233617794
33500,69540,0.387697466246926,"Minot, ND",0,0.793871405163923,0.346986792041278,31,4.45786597641645,6.07177614949905,40888,0.587978142076503,7.58168655840344
33540,109299,0.529141913028805,"Missoula, MT",1,1,0.373391562460787,1,0.0914921453993175,2.22607188171046,66788,0.611057740692961,0.149727495957358
33580,22835,0.389807136218851,"Mitchell, SD",0,0.750812481790114,0.447980935768443,7,3.06546967374644,3.06543741371655,15254,0.66800963433326,4.58896027271535
33620,25414,0.472870498419101,"Moberly, MO",0,1,0.306859913951043,7,2.75438734555757,2.81081878948278,13974,0.549854410954592,5.0093029912695
33660,412992,0.469838727062369,"Mobile, AL",1,1,0.227871253455546,10,0.242135440880211,2.95643321362968,195111,0.472432880055788,0.512528765676974
33700,514453,0.371429326726168,"Modesto, CA",1,1,0.184414870803168,9,0.174943094898854,3.88088757287677,201165,0.391026974281421,0.447393930355678
33740,176441,0.42813816661244,"Monroe, LA",1,0.775617598369183,0.0830676740938385,9,0.510085524339581,2.36944111074212,48815,0.276664720784852,1.84369558537335
33780,152021,0.592451127420328,"Monroe, MI",1,1,0.0255002053083328,10,0.657803856046204,3.5022694695187,20733,0.13638247347406,4.82322866927121
33860,374536,0.245916881315864,"Montgomery, AL",1,0.441996320565454,0.312326497389839,19,0.507294358886729,3.59621124257111,205764,0.549383770852468,0.923387959021014
33940,41276,0.514117387691159,"Montrose, CO",0,1,0.217323522429348,4,0.969086151758891,3.08585412318455,19132,0.463513906386278,2.09073803052478
33980,66469,0.510138848271289,"Morehead City, NC",0,1,0.0299089976946007,11,1.65490679865802,2.93849982989076,8661,0.130301343483428,12.7006119385752
34020,54650,0.541753943466806,"Morgan City, LA",0,1,0.0423318166256365,4,0.731930466605672,2.25861704230346,12404,0.226971637694419,3.22476620445018
34060,129709,0.375511037449415,"Morgantown, WV",1,0.616717321259587,0.0541867735917026,15,1.15643478864227,3.45770472067334,29660,0.228665705540865,5.05731625084289
34100,113951,0.299902949907152,"Morristown, TN",1,0.504776064267672,0.0715034843988795,6,0.526542110205264,3.56265668883662,29137,0.255697624417513,2.05923739575111
34140,37244,0.456067286521764,"Moscow, ID",0,1,0.410583779951261,9,2.41649661690474,2.8425360376609,23800,0.639029105359253,3.78151260504202
34180,89120,0.445534601851578,"Moses Lake, WA",0,1,0.0699319996800957,14,1.57091561938959,4.12710704694641,20366,0.228523339317774,6.87420210154179
34220,45498,0.555122279593212,"Moultrie, GA",0,1,0.100091355742727,8,1.75831904699108,2.33218030724295,14268,0.313596202030858,5.60695262125035
34260,41513,0.540448900939387,"Mountain Home, AR",0,1,0.0935927470511004,8,1.92710717124756,2.87508275706753,12448,0.299857875846121,6.426735218509
34300,27038,0.515897004813294,"Mountain Home, ID",0,1,0.278434085319759,2,0.739699681929137,2.59070334697532,14206,0.525408684074266,1.40785583556244
34340,73673,0.669133336599924,"Mount Airy, NC",0,1,0.0236960795595826,4,0.542939747261548,2.10922969204985,10388,0.141001452363824,3.85059684251059
34380,70311,0.563800954929832,"Mount Pleasant, MI",0,1,0.13797305596962,4,0.568901025444098,2.87616984544149,26016,0.370013226948842,1.53751537515375
34420,32334,0.534663098939378,"Mount Pleasant, TX",0,1,0.232237225212846,4,1.23708789509495,2.06584185111649,15564,0.481350899981444,2.57003341043434
34460,44396,0.291144700608895,"Mount Sterling, KY",0,0.444602626480848,0.0272707887690925,7,1.5767186232994,3.57013310734005,6895,0.155306784394991,10.1522842639594
34500,38827,0.490194920353957,"Mount Vernon, IL",0,1,0.159570342154014,9,2.31797460530044,4.72534641051326,15277,0.393463311613053,5.89120900700399
34540,60921,0.517967707716899,"Mount Vernon, OH",0,1,0.0833769900764746,8,1.31317608049769,4.27067964999391,16990,0.278885770095698,4.70865214832254
34580,116901,0.438106268077201,"Mount Vernon-Anacortes, WA",1,1,0.105341964167237,8,0.684339740464153,3.60925552416907,47521,0.406506360082463,1.68346625702321
34620,117671,0.440014543426531,"Muncie, IN",1,1,0.362476284749898,8,0.6798616481546,2.91045185943359,70085,0.59560129513644,1.14147107084255
34660,37191,0.554432744946621,"Murray, KY",0,1,0.227673439627143,2,0.537764512919792,2.27625503163298,17741,0.477024011185502,1.12733216842343
34700,42745,0.424467414244076,"Muscatine, IA",0,1,0.297681993152093,9,2.105509416306,3.22157666157201,22886,0.535407650017546,3.93253517434239
34740,172188,0.465152279936653,"Muskegon, MI",1,1,0.074689798523312,10,0.58076056403466,3.94169425723195,38401,0.22301786419495,2.60409885159241
34780,70990,0.482662789034077,"Muskogee, OK",0,1,0.306868292261095,12,1.69037892660938,3.33158491553736,39223,0.552514438653331,3.05942941641384
34820,376722,0.35251104271127,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1,0.592301149625856,0.010992228408402,27,0.716708872855846,2.65679564870257,57964,0.153864122615616,4.65806362569871
34860,64524,0.526552519639473,"Nacogdoches, TX",0,1,0.261877131076488,5,0.774905461533693,2.06762070664464,32996,0.511375612175315,1.5153351921445
34900,136484,0.410445808424724,"Napa, CA",1,1,0.341603750955124,5,0.366343307640456,2.65136582005592,76915,0.563545910143313,0.650068257167003
34940,321520,0.812255722148933,"Naples-Immokalee-Marco Island, FL",1,1,0.00629978469169306,3,0.0933067927345111,2.74684052796815,60104,0.186937049017168,0.499134832956209
34980,1670890,0.109957304853614,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,0.197256199224622,0.139520408567312,56,0.335150728055108,6.37389529120881,772464,0.462306914279216,0.724952878062926
35020,53119,0.287996286778113,"Natchez, MS-LA",0,0.523333270276359,0.0996527277713118,5,0.94128278017282,2.40894097775279,15792,0.297294753289783,3.1661600810537
35060,39566,0.500689780280443,"Natchitoches, LA",0,1,0.215994118759434,9,2.27468028104939,2.06218217833892,18323,0.46309963099631,4.9118594116684
35100,126802,0.32886195289655,"New Bern, NC",1,0.68345705237944,0.083061687957116,20,1.57726218829356,3.3727976313112,29524,0.232835444235895,6.77414984419455
35140,37508,0.580559996022753,"Newberry, SC",0,1,0.0776434353561646,7,1.8662685293804,2.49861938573167,10277,0.273994881092034,6.81132626252798
35220,49462,0.483596453192706,"New Castle, IN",0,1,0.138976749249362,15,3.03263111075169,3.53727775685393,18114,0.366220532934374,8.28088771116264
35260,91108,0.589479722357978,"New Castle, PA",0,1,0.0667097423260963,10,1.09759845458138,4.60652045029804,23273,0.255444088334724,4.29682464658617
35300,862477,0.439280166704222,"New Haven-Milford, CT",1,1,0.0537712243927011,9,0.104350608769857,5.81798852825191,181050,0.209918641308696,0.497100248550124
35380,1189866,0.169892290078291,"New Orleans-Metairie, LA",1,0.259331595137182,0.0876747958072101,17,0.142873231103334,3.24982022405921,482310,0.405348165255583,0.352470402852937
35420,92582,0.42716082440649,"New Philadelphia-Dover, OH",0,1,0.0620157754498001,18,1.94422241904474,4.80864036127033,30114,0.325268410706185,5.97728631201435
35440,46034,0.434906467268758,"Newport, OR",0,1,0.0862164453179748,7,1.52061519746274,NA,9989,0.216991788677934,7.00770847932726
35460,35662,0.718279428386708,"Newport, TN",0,1,0.0379800442631255,2,0.560821042005496,1.66539560208129,6945,0.194745106836408,2.87976961843053
35500,36842,0.396435934764068,"Newton, IA",0,1,0.184830950587597,14,3.80001085717388,2.57414928536224,15254,0.414038325823788,9.17792054543071
35580,25893,0.410430641662185,"New Ulm, MN",0,1,0.299418857211581,7,2.70343336036767,3.06789444645533,13522,0.52222608426988,5.17674900162698
35620,19567410,0.0860459827260576,"New York-Newark-Jersey City, NY-NJ-PA",1,0.0661103705418355,0.175390465370146,412,0.210554181672485,14.9638529422725,8865709,0.453085462000336,0.464711846508835
35660,156813,0.584326231412257,"Niles-Benton Harbor, MI",1,1,0.0141776880891575,17,1.08409379324418,5.21825570391928,21638,0.137986008813045,7.85654866438673
35700,47420,0.560910599667187,"Nogales, AZ",0,1,0.193455139700312,2,0.421762969211303,1.5715697680008,20837,0.439413749472796,0.959831069731727
35740,48271,0.275400577649052,"Norfolk, NE",0,0.560791680356789,0.25841227268151,13,2.69312837935821,3.65254221650813,24210,0.501543369725094,5.3696819496076
35820,37590,0.446299742027688,"North Platte, NE",0,0.932543581314219,0.434768864382306,9,2.39425379090184,2.48336983159955,24733,0.657967544559723,3.6388630574536
35840,702281,0.312179121916876,"North Port-Sarasota-Bradenton, FL",1,0.503249459959696,0.0184412259673801,9,0.128153830162001,4.13774878268132,179568,0.255692521939224,0.501202886928629
35860,28525,0.678926279039863,"North Vernon, IN",0,1,0.0557557663104385,2,0.7011393514461,2.25895735868298,6728,0.235863277826468,2.97265160523187
35900,69340,0.807243735588827,"North Wilkesboro, NC",0,1,0.00620679326916797,3,0.432650706662821,1.74157979793607,4245,0.0612200749927892,7.06713780918728
35940,59626,0.463882353278889,"Norwalk, OH",0,1,0.0965749922580343,8,1.34169657531949,3.93821340821868,17012,0.28531177674169,4.70256289677874
35980,274055,0.607433682746707,"Norwich-New London, CT",1,1,0.0336027014882116,6,0.218934155552718,5.71054279637261,68113,0.248537702286037,0.880889110742443
36020,78506,0.621880777067573,"Oak Harbor, WA",0,1,0.0797848595545531,3,0.382136397218047,2.82975657287219,22075,0.281188698952946,1.35900339750849
36100,331298,0.724692498036729,"Ocala, FL",1,1,0.0291095892664352,5,0.150921526842903,1.95490634544314,56315,0.169982915683161,0.887862913966084
36140,97265,0.539817929826795,"Ocean City, NJ",1,1,0.0232449314167876,12,1.23374286742405,3.96423576873825,11701,0.120300210764407,10.2555337150671
36220,137130,0.511196877168221,"Odessa, TX",1,1,0.531149295895206,2,0.145847006490192,1.71526720540452,99940,0.728797491431488,0.200120072043226
36260,597159,0.125890294386309,"Ogden-Clearfield, UT",1,0.420603203774054,0.055628776913229,47,0.787060062730362,5.83057936653092,112937,0.189123834690593,4.16161222628545
36300,111944,0.509729064160395,"Ogdensburg-Massena, NY",0,1,0.0313448632547175,14,1.25062531265633,5.39140379864285,22064,0.197098549274637,6.34517766497462
36340,54984,0.489226994751085,"Oil City, PA",0,1,0.061059319593818,10,1.8187108977157,5.00114149063773,10557,0.192001309471846,9.47238798901203
36380,39996,0.783923916400239,"Okeechobee, FL",0,1,0.0197512256726223,1,0.25002500250025,1.5858031810326,5621,0.140539053905391,1.77904287493329
36420,1252987,0.169935512483166,"Oklahoma City, OK",1,0.383483019441289,0.232041052456509,77,0.614531515490584,5.37482361202013,579999,0.462893070718212,1.32758849584223
36460,80317,0.50958543006944,"Olean, NY",0,1,0.0408846177706744,15,1.8675996364406,5.23255753758335,14452,0.179936999638931,10.3791862717963
36500,252264,0.497944626832343,"Olympia-Tumwater, WA",1,1,0.0677658667929288,7,0.277487077030413,3.61805284880297,63849,0.25310389116164,1.0963366693292
36540,865350,0.211439382433709,"Omaha-Council Bluffs, NE-IA",1,0.40495040060411,0.233046376478814,78,0.901369388108858,8.22737854548152,471188,0.544505691338765,1.65539020518349
36580,62259,0.58353993101282,"Oneonta, NY",0,1,0.0520018700840101,10,1.60619348206685,4.82906730133771,13901,0.223276955942113,7.19372706999496
36620,53936,0.240479231959814,"Ontario, OR-ID",0,0.512979324391936,0.0766527812256653,8,1.48323939483833,3.36736086634732,11366,0.210731237021655,7.03853598451522
36660,83384,0.578833677084823,"Opelousas, LA",0,1,0.0426015620802466,11,1.31919792765998,3.1930456826904,16634,0.199486712079056,6.61296140435253
36700,92501,0.665316721132889,"Orangeburg, SC",0,1,0.0235397451130594,17,1.83781796953546,2.56593845387673,13964,0.150960530156431,12.1741621311945
36740,2134411,0.192569298165457,"Orlando-Kissimmee-Sanford, FL",1,0.362695840262675,0.0169185777347872,36,0.168664797923174,5.34044500117108,351552,0.16470679733191,1.02403058438012
36780,166994,0.470664202403309,"Oshkosh-Neenah, WI",1,1,0.180561286038116,4,0.239529563936429,3.56393379635233,91584,0.548426889588848,0.43675751222921
36820,22381,0.429740388368944,"Oskaloosa, IA",0,1,0.270002145159409,10,4.46807559983915,2.05282804593372,11463,0.512175506009562,8.72371979412021
36830,18728,0.49764605595856,"Othello, WA",0,1,0.163652038326137,5,2.66979923109782,NA,7364,0.393208030756087,6.78978815860945
36840,25992,0.457049109673415,"Ottawa, KS",0,1,0.243747592305552,8,3.07787011388119,NA,12649,0.48664973838104,6.3246106411574
36860,154908,0.215789642508669,"Ottawa-Peru, IL",0,0.593345577098101,0.0396775913454335,53,3.42138559661218,8.16781353194884,29063,0.187614584140264,18.2362453979286
36900,44378,0.354446778567399,"Ottumwa, IA",0,0.68333042040895,0.322245200398111,10,2.25336878633557,2.10023212334074,25023,0.56386047140475,3.99632338248811
36940,36576,0.485496765106235,"Owatonna, MN",0,1,0.491343659505413,3,0.820209973753281,2.55705192545043,25599,0.699885170603675,1.1719207781554
36980,114752,0.40268215172078,"Owensboro, KY",1,0.721944562371213,0.249554652914394,8,0.697155605131065,2.74552436337417,57265,0.499032696597881,1.39701388282546
37020,70648,0.528951633959166,"Owosso, MI",0,1,0.052861583540977,10,1.41546823689276,4.0113569451376,15194,0.215066243913487,6.58154534684744
37060,47351,0.579102398566759,"Oxford, MS",0,1,0.159712570261843,3,0.633566344955756,1.8097802783815,18916,0.399484699372769,1.58595897652781
37080,59916,0.569886846001661,"Oxford, NC",0,1,0.0408387882853963,5,0.834501635623206,NA,8461,0.141214366780159,5.90946696607966
37100,823318,0.31850065470403,"Oxnard-Thousand Oaks-Ventura, CA",1,1,0.131331993995872,10,0.121459751882019,3.92050727245741,496216,0.602702722398879,0.20152514227675
37120,50251,0.443505126405088,"Ozark, AL",0,1,0.104613548470093,10,1.99001014905176,NA,14907,0.296650812919146,6.70825786543235
37140,98762,0.29028990287126,"Paducah, KY-IL",0,0.481393587527833,0.0689908245792475,13,1.31629574127701,4.03915785725805,25024,0.253376804843968,5.19501278772378
37260,74364,0.704767252502032,"Palatka, FL",0,1,0.0212024867402567,5,0.672368350277016,1.95867735681861,10558,0.141977300844495,4.73574540632696
37300,58458,0.592600490544702,"Palestine, TX",0,1,0.103451590218637,3,0.513188956173663,1.85239682238644,18712,0.320093058264053,1.60324925181702
37340,543376,0.406884334698623,"Palm Bay-Melbourne-Titusville, FL",1,1,0.0678609230461056,16,0.294455404728954,3.3139033405282,223019,0.410432186920291,0.717427663113905
37420,22535,0.476353136311879,"Pampa, TX",0,1,0.639266569976767,3,1.33126248058576,1.84232321960441,17994,0.798491235855336,1.66722240746916
37460,184715,0.378241042882486,"Panama City, FL",1,0.842993656154324,0.0627161269091354,9,0.487237094984165,2.81374235550897,36484,0.197515090815581,2.4668347768885
37500,42090,0.490220926135803,"Paragould, AR",0,1,0.386175745092723,5,1.18793062485151,2.52347599305412,26113,0.620408648134949,1.91475510282235
37540,32330,0.601444931742666,"Paris, TN",0,1,0.0993252454079676,4,1.23724095267553,2.15485533103014,10156,0.314135477884318,3.93855848759354
37580,49793,0.4764903841099,"Paris, TX",0,1,0.260795639159302,7,1.4058200951941,2.37568745251393,25171,0.505512823087583,2.78097810972945
37620,92673,0.447785424606118,"Parkersburg-Vienna, WV",1,0.884231262444181,0.130074059167256,5,0.539531470870696,5.10001708782947,42241,0.455806977220981,1.18368409838782
37660,21607,0.422662494058294,"Parsons, KS",0,1,0.249325605966652,8,3.70250381820706,2.99387400306551,10500,0.485953626139677,7.61904761904762
37740,53597,0.476587393971065,"Payson, AZ",0,1,0.10447717542859,6,1.11946564173368,3.3447679087939,15301,0.285482396402784,3.92131233252729
37780,13783,0.499537120359905,"Pecos, TX",0,1,0.407040573421148,3,2.17659435536531,1.75786866278847,8780,0.637016614670246,3.41685649202734
37860,448991,0.426418463256233,"Pensacola-Ferry Pass-Brent, FL",1,0.553047957271014,0.0139403491638076,5,0.111360806786773,2.78073902580027,102648,0.228619281900974,0.487101550931338
37900,379186,0.157034963164205,"Peoria, IL",1,0.38114743981578,0.109346018995544,56,1.4768477739157,8.77446482227086,115007,0.303299699883435,4.86926882711487
37940,36903,0.590651425194007,"Peru, IN",0,1,0.0966051253705517,5,1.35490339538791,2.49181680471541,11417,0.309378641302875,4.37943417710432
37980,5965343,0.0983124238220491,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,0.134146308159972,0.0660318604387516,165,0.276597674266174,14.8429682331204,1674201,0.280654607790365,0.985544746419337
38060,4192887,0.275871963990222,"Phoenix-Mesa-Scottsdale, AZ",1,0.836822131443459,0.145961640529583,33,0.0787047206375941,4.94278729920961,2263777,0.539908898093366,0.145774075803403
38100,55834,0.669586143634342,"Picayune, MS",0,1,0.0406443429940786,2,0.358204678153097,1.54238221695118,10878,0.194827524447469,1.8385732671447
38180,21361,0.335143476303311,"Pierre, SD",0,0.658417324099565,0.418834206065896,6,2.80885726323674,2.26343687919209,13646,0.638827770235476,4.39689286237725
38220,100258,0.328928078636775,"Pine Bluff, AR",1,0.623921203719706,0.243788379409279,11,1.09716930319775,3.28164755740022,49083,0.489566917353229,2.241101807143
38240,88247,0.481604926738995,"Pinehurst-Southern Pines, NC",0,1,0.0491876094210209,11,1.24650129749453,NA,25458,0.288485727560144,4.32084217141959
38260,39134,0.408015763084165,"Pittsburg, KS",0,1,0.282255151860126,10,2.55532273726172,3.33961402963466,20233,0.517018449430163,4.94242079770672
38300,2356285,0.149753923305263,"Pittsburgh, PA",1,0.316894036622823,0.0184062904782969,256,1.0864560102025,17.0140558820708,305704,0.129739823493338,8.37411352157643
38340,131219,0.539516869768296,"Pittsfield, MA",1,1,0.127149162063874,2,0.152416951813381,5.57058882408318,44737,0.340933858663761,0.447057245680309
38380,36273,0.433580323374365,"Plainview, TX",0,1,0.385314681711699,5,1.37843575110964,1.8680935896383,22194,0.611860061202547,2.25286113363972
38420,51208,0.403296015254153,"Platteville, WI",0,1,0.0647487833605762,19,3.71035775660053,5.99701674926208,11224,0.219184502421497,16.928011404134
38460,82128,0.580026621092237,"Plattsburgh, NY",0,1,0.0629262856080091,5,0.608805766608221,3.99645085014658,19989,0.243388369374635,2.50137575666617
38500,47051,0.520764831127136,"Plymouth, IN",0,1,0.0587189193177373,6,1.27521200399566,3.40905105008426,10033,0.213236700601475,5.98026512508721
38540,82839,0.421370621880081,"Pocatello, ID",1,1,0.457498687195604,7,0.845012614831179,3.10324768471189,54255,0.65494513453808,1.29020366786471
38580,58258,0.340261575585935,"Point Pleasant, WV-OH",0,0.501919876380804,0.0108904688275158,12,2.05980294551821,4.28788915035272,4350,0.0746678567750352,27.5862068965517
38620,46562,0.39595733274137,"Ponca City, OK",0,1,0.327813001327861,7,1.5033718482883,2.73142747916494,25387,0.545230015892788,2.75731673691259
38700,38950,0.447424617533946,"Pontiac, IL",0,1,0.107135335944671,13,3.33761232349166,5.46412941059148,11931,0.306315789473684,10.8959852485123
38740,42794,0.568322966562288,"Poplar Bluff, MO",0,1,0.158542213060698,4,0.934710473430855,2.69024168283705,17023,0.397789409730336,2.34976208658873
38780,19846,0.509665683749406,"Portales, NM",0,1,0.383085308117085,5,2.51939937518895,1.76539863539705,12280,0.618764486546407,4.07166123778502
38820,71404,0.545364517534233,"Port Angeles, WA",0,1,0.0820941730603695,3,0.420144529718223,3.2554771207741,19038,0.266623718559184,1.57579577686732
38840,41428,0.569747463055079,"Port Clinton, OH",0,1,0.0307739740086482,8,1.93106111808439,NA,6056,0.146181326638988,13.2100396301189
38860,514098,0.278968819426621,"Portland-South Portland, ME",1,0.451940735772217,0.0233811760482648,6,0.116709265548592,8.38019789856673,91196,0.177390303016156,0.65792359314005
38900,2226009,0.108276678887863,"Portland-Vancouver-Hillsboro, OR-WA",1,0.23329618406753,0.0819863177651723,59,0.265048344368778,7.09840158478424,926981,0.416431829341211,0.636474749752152
38920,21381,0.47747816149811,"Port Lavaca, TX",0,1,0.333409418242018,3,1.40311491511155,NA,12248,0.572845049342875,2.44937949052907
38940,424107,0.302449735477647,"Port St. Lucie, FL",1,0.548048413856766,0.161631560031646,7,0.165052687175642,3.20894283109731,164603,0.38811667810246,0.42526563914388
39020,79499,0.633508769382091,"Portsmouth, OH",0,1,0.0656692863970362,5,0.628938728789041,3.71630329084916,20226,0.254418294569743,2.47206565806388
39060,148289,0.457784305876858,"Pottsville, PA",0,1,0.0188804121672144,30,2.02307655996062,7.77137133997924,14324,0.0965951621495863,20.943870427255
39140,211033,0.438096493314831,"Prescott, AZ",1,1,0.078340488803938,8,0.379087630844465,3.70778697610096,39843,0.1887998559467,2.00788093266069
39220,21403,0.426538990351342,"Price, UT",0,1,0.18651401415398,6,2.80334532542167,2.43275399700762,8715,0.407185908517498,6.88468158347676
39260,20978,0.575212613616664,"Prineville, OR",0,1,0.194552565549038,1,0.476689865573458,1.91574842561713,9253,0.441081132615121,1.08073057386793
39300,1600852,0.139572331974277,"Providence-Warwick, RI-MA",1,0.291259278501882,0.0300098782763971,12,0.0749600837554003,9.12151670936473,260714,0.162859527301712,0.460274477013126
39340,526810,0.272694579210891,"Provo-Orem, UT",1,0.9618582633601,0.102541380572895,29,0.550483096372506,4.68201355627841,200816,0.381192460279797,1.44410803920006
39380,159063,0.517586568914337,"Pueblo, CO",1,1,0.449097478487721,3,0.188604515192094,2.83442612531379,106595,0.670143276563374,0.281439091889863
39420,44776,0.415815503317338,"Pullman, WA",0,1,0.448613297010838,16,3.57334286224763,3.7049808096319,29799,0.665512774700733,5.36930769488909
39460,159978,0.829315204432258,"Punta Gorda, FL",1,1,0.0108202754102295,1,0.0625085949318031,1.56084777148629,16641,0.104020552826014,0.600925425154738
39500,77314,0.373094588342491,"Quincy, IL-MO",0,0.770742304438911,0.278302672029196,20,2.58685360995421,4.94265580712727,40633,0.525558113666348,4.92210764649423
39540,195408,0.356297753056938,"Racine, WI",1,1,0.20279020348594,11,0.562924752313109,3.3278685728555,78860,0.403565872431016,1.39487699721025
39580,1130490,0.46893926346858,"Raleigh, NC",1,0.660389501292779,0.0035755825525757,24,0.212297322400021,4.0297662595844,403892,0.357271625578289,0.594218256365563
39660,134598,0.308697835713643,"Rapid City, SD",1,0.601927332499581,0.261240907518598,17,1.26302025290123,4.36146306557116,67956,0.504881201800918,2.50161869444935
39700,22134,0.466063504761749,"Raymondville, TX",0,1,0.274485558847807,3,1.35538086202223,2.28262505075312,11284,0.509803921568627,2.65863169088976
39740,411442,0.527748170681936,"Reading, PA",1,1,0.0479280304630466,30,0.729142868253606,7.57168012616141,88082,0.214081207071714,3.4059172135056
39780,63463,0.584464390741051,"Red Bluff, CA",0,1,0.0638179334372797,3,0.472716385925657,2.42306731695823,14076,0.221798528276318,2.13128729752771
39820,177223,0.481190864758212,"Redding, CA",1,1,0.263530088533411,3,0.169278253951237,3.00074236815852,89861,0.507050439277069,0.333848944480921
39860,46183,0.361035330419935,"Red Wing, MN",0,1,0.159577686190062,10,2.16529891951584,3.65937051687841,16459,0.356386549163112,6.07570326265265
39900,425417,0.430782688352517,"Reno, NV",1,0.981325609660495,0.325296778012468,2,0.047012695778495,2.60950249717132,225221,0.529412317796421,0.0888016659192526
39940,50778,0.318115176371751,"Rexburg, ID",0,0.614450284379731,0.25843958245627,10,1.96935680806649,2.88707853120787,25484,0.501870888967663,3.92403076440119
39980,68917,0.457044729319688,"Richmond, IN",0,1,0.288524861397748,14,2.03142911037915,3.14911877685469,36812,0.534149774366267,3.80310768227752
40060,1208101,0.131722674324449,"Richmond, VA",1,0.173237498441944,0.0298991441606435,12,0.0993294434819605,3.90899621605724,204214,0.169037191426876,0.587618870400658
40080,99972,0.376668880893681,"Richmond-Berea, KY",0,0.716998482137316,0.117591276195513,5,0.500140039210979,2.78448391003823,44925,0.449375825231065,1.11296605453534
40100,60968,0.52495225315874,"Rio Grande City, TX",0,1,0.078226908558629,4,0.656081879018502,2.18400401873876,13834,0.226905917858549,2.89142691918462
40140,4224851,0.159803422101148,"Riverside-San Bernardino-Ontario, CA",1,0.500668061089625,0.0237616796247862,50,0.118347368936798,8.33580927128579,1192823,0.282334927314596,0.419173674551882
40180,40123,0.485818310733877,"Riverton, WY",0,1,0.105823535255513,6,1.49540163995713,2.87608788083388,10615,0.264561473469083,5.65237870937353
40220,308707,0.16587270952924,"Roanoke, VA",1,0.239698111739948,0.106198673228247,9,0.29153857865225,2.78549510997919,97032,0.314317459597612,0.927529062577294
40260,76790,0.33098590374568,"Roanoke Rapids, NC",0,0.59007052465122,0.0453943973549563,16,2.08360463602032,3.61250442258413,15754,0.20515692147415,10.1561508188397
40300,53497,0.528924199208698,"Rochelle, IL",0,1,0.0188904612343583,12,2.24311643643569,5.5174897011879,9574,0.178963306353627,12.5339461040318
40340,206877,0.252446909743895,"Rochester, MN",1,0.516756948454184,0.270038571512171,36,1.7401644455401,4.96708738250873,106769,0.516098938016309,3.37176521274902
40380,1079671,0.300527859668052,"Rochester, NY",1,0.498630220276495,0.0388057984647141,46,0.426055715120625,7.47156926944499,210565,0.195027003596466,2.18459858001092
40420,349431,0.300409380065692,"Rockford, IL",1,0.738037382225465,0.208391013639589,17,0.486505204174787,5.16993673745615,152871,0.437485512161199,1.1120487208169
40460,46639,0.541328884084332,"Rockingham, NC",0,1,0.0624155381697154,6,1.28647698278265,2.2064581281236,9558,0.204935783357276,6.27746390458255
40540,43806,0.403348370831349,"Rock Springs, WY",0,1,0.358333344849954,6,1.3696753869333,2.86969470183341,23036,0.525864036889924,2.60461885744053
40580,152392,0.2725315808325,"Rocky Mount, NC",1,0.533232690963256,0.150247482573043,18,1.1811643655835,3.11385441215909,57477,0.37716546800357,3.13168745759173
40620,45156,0.494587223912464,"Rolla, MO",0,1,0.196654021121578,5,1.1072725662149,2.68184487302985,19559,0.433142882451944,2.55636791246996
40660,96317,0.591715162947723,"Rome, GA",1,1,0.142217619843689,2,0.207647663444667,1.82232977794613,36303,0.376911656301587,0.550918656860315
40700,107667,0.494359591977293,"Roseburg, OR",0,1,0.0497475639853149,12,1.11454763297946,3.92133882898175,21181,0.196726945117817,5.66545488881545
40740,65645,0.486180249089516,"Roswell, NM",0,1,0.543629203537046,4,0.609338106481834,1.97711388521759,48366,0.73678117145251,0.827027250547905
40780,83939,0.301554534253644,"Russellville, AR",0,0.611109852725477,0.117876176082092,13,1.54874373056624,3.7624300436773,27920,0.332622499672381,4.65616045845272
40820,46735,0.45688272603906,"Ruston, LA",0,1,0.231128733241171,7,1.497806782925,2.72499240634322,21859,0.467722263827966,3.20234228464248
40860,61642,0.640641804184648,"Rutland, VT",0,1,0.072290168881315,2,0.324454105966711,5.4128668632247,16495,0.267593523896045,1.21248863291907
40900,2149127,0.208196177754219,"Sacramento--Roseville--Arden-Arcade, CA",1,0.477940582938868,0.0622927690276965,19,0.0884079907795119,6.87295129154183,814441,0.378963644307665,0.233288844741362
40940,37220,0.515804233403566,"Safford, AZ",0,1,0.0872532101413643,3,0.806018269747448,2.51903226072558,9566,0.257012358946803,3.13610704578716
40980,200169,0.600736703143495,"Saginaw, MI",1,1,0.0672722079595102,9,0.449620071039971,4.1122756323902,51508,0.257322562434743,1.74730139007533
41060,189093,0.259664959003196,"St. Cloud, MN",1,0.676009106521838,0.138031957020926,34,1.79805704071542,5.93154894185387,65842,0.348199034337601,5.16387716047508
41100,138115,0.345461924429663,"St. George, UT",1,1,0.31281674755467,15,1.0860514788401,3.10494895388951,72897,0.52779929768671,2.05769784764805
41140,127329,0.287396867687978,"St. Joseph, MO-KS",1,0.523363613236741,0.366241114805361,30,2.35610112386024,5.00452344036135,76780,0.603004814299963,3.9072675175827
